353319581685762,2023-01-11 17:58:42.0360
353319584739905,
353319582627128,2022-12-15 16:11:13.8390
353319584383985,
353319583650889,
353319581062186,2023-01-10 13:09:23.4070
353319581345763,2022-12-14 22:05:50.7510
353319583628281,2022-09-08 06:32:25.8080
353319583370546,
353319584388562,
353319580447966,2022-12-07 12:08:22.7610
353319580721501,2023-01-11 11:06:52.9210
353319584506601,2022-12-30 16:18:23.3680
353319580430160,
353319581016901,2022-10-13 17:50:08.8160
353319582273881,2022-09-02 19:30:22.7770
353319580383047,2022-12-19 16:00:23.9950
353319581716724,2022-12-15 22:20:55.3800
353319583641581,2023-02-14 18:44:35.0420
353319582271349,2022-11-15 17:01:06.6110
353319583623563,
353319583629826,2022-09-10 11:22:05.5220
353319583365249,2022-11-02 10:12:24.7210
353319584676925,
353319581843387,
353319580219480,2022-09-07 09:30:20.1110
353319580492483,2022-12-07 16:53:34.0520
353319583114902,2022-09-12 15:17:06.7860
353319584776626,
353319581366504,2022-08-03 06:47:03.7870
353319583379661,2022-12-22 12:40:29.7960
353319584539941,
353319582236581,2022-10-06 21:03:11.5830
353319582271745,2022-08-11 16:03:14.0970
353319581011985,
353319582524382,2023-01-18 14:34:47.8570
353319584422643,2023-01-06 12:25:10.4170
353319582233067,2022-09-10 08:15:59.1700
353319584525247,
353319581019806,2023-01-23 10:33:29.7300
353319584513680,
353319581354229,
353319580119045,2022-08-05 10:45:16.2370
353319580172283,2022-07-21 07:14:46.2750
353319581323166,
353319584506460,2023-02-04 14:43:00.0590
353319581836845,
353319581347728,2022-11-01 17:13:43.1300
353319580453667,2022-08-11 11:23:47.2700
353319581715148,2022-12-25 23:03:44.0480
353319581335889,2022-11-28 17:04:30.8290
353319583142820,2023-01-11 14:53:48.0300
353319580939228,
353319580720347,2022-08-28 10:44:23.2860
353319583649600,2022-11-22 11:29:41.7030
353319580111547,2022-12-20 22:30:50.7370
353319581686026,2023-01-18 17:39:25.6460
353319583412660,
353319581321889,2022-08-14 11:44:50.1820
353319583411647,
353319580513163,2022-07-23 19:57:21.8720
353319582238561,2022-12-04 10:33:31.4090
353319582252661,2022-12-15 17:26:29.4360
353319580235221,2023-01-03 16:02:13.2060
353319582637200,2023-01-04 20:25:59.3980
353319586231646,
353319581827067,
353319583520983,2022-11-02 18:33:07.2260
353319584503327,
353319580116728,2023-01-02 09:38:18.3370
353319583432262,2022-12-11 19:58:03.2590
353319580633946,2022-08-18 14:08:41.4750
353319581183925,2022-08-22 09:45:45.8220
353319580441761,2022-07-29 16:01:07.4250
353319583130924,2022-09-29 15:56:29.4710
353319583416265,2022-12-08 20:00:44.0810
353319580495940,
353319580143805,2022-08-02 10:37:17.4250
353319583052565,2022-08-30 17:58:44.0700
353319580932827,
353319581695027,2022-09-16 15:42:33.3050
353319584494501,
353319584735309,
353319580716907,
353319580252085,2022-10-05 09:54:53.2950
353319581832307,
353319581367528,2022-08-23 12:25:54.4600
353319583638702,
353319580372024,
353319580073044,2022-07-28 12:21:50.4550
353319583394405,
353319583061640,2022-12-26 15:33:51.0810
353319586354588,
353319580374244,
353319583130106,
353319584474925,
353319583367526,2022-10-07 16:02:34.4490
353319580262001,
353319581350706,2022-08-08 12:05:22.6550
353319583431066,
353319582310667,2022-09-30 15:02:29.8800
353319580516166,2022-11-17 20:35:08.8830
353319580343603,
353319583429227,
353319584723321,
353319584506825,
353319583380446,2023-01-03 19:26:54.4010
353319581833446,
353319581834741,
353319580368360,2022-07-27 13:25:09.3940
353319580382585,2022-08-02 16:52:00.3920
353319580116629,2022-08-06 00:53:04.7670
353319585661769,
353319583590085,2022-09-19 17:31:25.4300
353319584502600,
353319584543364,2022-12-24 23:18:30.9900
353319585676726,
353319583055360,2023-02-09 18:02:39.7810
353319583384323,
353319581354468,
353319580116843,2022-07-31 21:38:34.7360
353319582634801,
353319580441464,2022-08-19 11:35:38.1880
353319581349708,2022-07-29 12:56:58.1010
353319581405401,2022-09-16 15:02:56.3500
353319584774126,
353319585391862,
353319586224468,
353319580240700,2022-09-09 15:40:40.8650
353319580160163,2022-08-30 13:46:59.0780
353319583591869,2022-09-07 12:46:09.2830
353319580514286,2022-11-26 21:12:05.4840
353319584343849,2023-01-31 21:59:41.6350
353319580696042,
353319582242720,2022-11-04 15:39:26.3180
353319580112164,2022-12-27 18:31:55.9880
353319584666769,
353319582229545,2023-01-08 18:25:04.9320
353319583024028,2022-10-11 14:28:32.3240
353319580716840,
353319580114046,2023-01-19 14:18:55.9430
353319582251028,2022-08-12 15:24:00.5210
353319582252547,
353319583062143,
353319581837488,
353319581341002,2022-07-26 11:07:55.2830
353319583649485,2022-09-21 00:25:22.8620
353319580489604,
353319581321004,2022-09-02 16:39:27.3430
353319585384081,
353319583637985,2023-01-09 15:07:14.7250
353319586222025,
353319582259443,2022-08-13 14:40:44.9480
353319583631301,2022-12-16 04:59:32.2070
353319580505540,2022-09-14 15:04:50.9700
353319583052607,2022-09-09 17:22:37.9820
353319581682785,2022-12-23 11:43:57.0010
353319584735127,2023-01-31 19:17:42.6670
353319581841365,
353319580362900,2022-08-17 17:05:27.6400
353319581333306,2022-07-26 12:14:22.4220
353319580136429,
353319580991542,
353319581347405,2022-08-29 15:14:21.2420
353319583412140,2022-11-14 14:43:00.5040
353319580107867,2023-02-14 18:36:28.7120
353319584724725,
353319580082284,2022-12-17 19:07:18.2190
353319580117429,2022-07-27 16:11:43.2670
353319580431887,2022-07-26 08:33:20.5560
353319584511726,
353319582622624,
353319583088460,2022-12-25 01:21:33.0630
353319582267446,2022-10-22 13:04:15.7580
353319582259047,2022-08-11 09:54:31
353319583435489,
353319583060329,
353319583378283,2022-09-30 17:42:37.6580
353319582246861,2022-10-08 10:18:21.3610
353319582210644,
353319582632284,2022-11-25 19:29:15.2500
353319582657869,2023-01-07 11:20:31.7620
353319584401720,
353319583637522,2022-12-14 18:28:03.5390
353319583380180,2022-12-30 16:43:03.1440
353319583627325,
353319580178363,2022-08-24 15:21:35.6020
353319580731823,
353319580941364,
353319580233028,2022-08-05 10:21:27.3140
353319581682728,2023-02-03 11:59:36.9130
353319582585607,2023-01-26 17:48:05.5810
353319580228747,2022-07-26 11:30:09.6610
353319581688105,2022-12-23 15:06:56.3520
353319583142648,
353319583429482,
353319582235005,2022-08-29 20:28:01.6750
353319580900626,
353319581684005,2022-10-15 08:14:27.5520
353319584529629,
353319581822084,
353319582233828,2022-10-30 18:16:41.1410
353319585388025,
353319583127367,
353319582196223,
353319583140386,2022-08-28 11:31:27.1660
353319584720509,
353319585369280,
353319580992425,
353319581585483,2023-01-06 09:26:42.1870
353319582610686,2022-12-31 13:43:04.8420
353319580380308,2022-09-03 13:26:36.9050
353319581719264,2023-01-03 15:51:30.9790
353319583594509,
353319583395162,
353319583063042,
353319581829543,
353319580455969,2022-08-06 08:41:06.8520
353319581350466,2022-09-15 17:24:07.1620
353319585371922,
353319581013361,
353319584544289,
353319582266703,2022-10-31 08:33:01.2560
353319580266887,2023-01-21 12:11:24.4340
353319582627961,2023-02-04 10:02:05.5640
353319584475682,2023-01-26 17:21:01.6810
353319580518261,2022-12-12 13:25:31.5730
353319581326862,2022-08-16 20:41:49.9280
353319580499223,2022-08-06 16:02:26.6970
353319584158965,
353319585381061,
353319585667147,
353319580906102,2022-08-12 10:19:45.0760
353319583112724,2022-12-21 15:41:42.2280
353319580906441,2022-08-12 11:44:01.2010
353319580518329,2022-12-21 15:40:30.7100
353319582246465,2023-01-30 13:38:35.7440
353319580115803,2022-09-18 16:48:51.4600
353319580988480,2022-12-27 15:32:44.6190
353319581183347,2022-11-22 19:45:56.7650
353319582635683,2022-12-11 14:15:09.4730
353319586215565,
353319580380720,2022-07-21 09:49:49.0660
353319584507807,
353319580901483,2022-09-25 17:59:55.3510
353319582307986,2022-10-25 07:28:35.1690
353319585058305,2022-12-16 17:57:01.8900
353319583433641,
353319582220007,
353319583128969,
353319580960240,
353319581841506,
353319580114525,2022-09-09 23:57:17.1980
353319584733429,
353319580447065,
353319580995360,
353319583412983,2022-09-04 22:21:40.9390
353319584498221,
353319586218023,
353319580717681,
353319582274947,2023-01-09 20:13:14.2320
353319584155326,
353319582237803,2022-12-31 08:01:15.1390
353319580120563,2022-09-13 05:01:33.3630
353319580907902,2022-09-20 12:57:40.1930
353319581011860,
353319581629745,2022-11-19 20:29:55.8210
353319580365044,2022-08-11 10:30:15.2280
353319582632581,2022-11-18 17:52:27.4410
353319583064883,
353319584150004,
353319586215748,
353319583436966,
353319580108485,2023-01-30 15:07:49.0090
353319581693782,2023-01-28 13:01:54.3540
353319581189443,2022-07-31 16:03:17.7500
353319581009187,2022-09-13 10:11:16.3730
353319581184188,2022-09-16 11:19:31.6180
353319582237704,2022-09-06 15:46:58.4240
353319580116744,2022-08-01 14:39:28.0490
353319583437469,
353319582258460,2022-08-11 12:48:36.5110
353319583542748,2022-08-25 11:22:01.7080
353319585667063,
353319583434664,2022-10-19 16:14:37.1570
353319584511585,
353319580228788,2022-07-22 09:46:06.4290
353319583381428,2022-11-17 10:42:04.4880
353319583061004,
353319584721622,
353319584178963,
353319581358329,2022-08-03 17:56:05.7350
353319582226582,2022-09-03 00:44:53.9430
353319581693220,2022-12-26 19:21:39.0110
353319583387847,
353319582268386,2022-11-24 15:23:42.4000
353319584777541,
353319580107321,
353319581019004,2022-08-18 16:53:06.2930
353319580935507,
353319580908082,
353319582635568,2022-11-24 23:07:09.2660
353319580381785,2022-07-23 01:45:33.5800
353319583439267,
353319584181025,
353319580166905,
353319582590144,2022-12-23 13:21:52.2790
353319581837082,
353319582273865,2022-12-13 14:49:21.4450
353319583085425,2022-09-03 10:23:10.3500
353319583138885,2022-11-17 16:48:20.1350
353319580496864,2022-12-25 15:57:51.7910
353319580227426,
353319580375704,
353319583618282,2022-10-15 22:36:36.8890
353319583370082,2022-11-22 18:39:10.4120
353319584733627,2023-01-28 18:29:39.6970
353319582217243,2022-09-21 18:14:40.8470
353319582635865,2023-01-19 23:11:54.1540
353319580445523,2022-09-02 14:24:06.3730
353319580717368,
353319586234103,
353319582555709,2022-10-18 12:53:44.7240
353319580105903,
353319586325505,
353319583625923,2022-12-28 14:18:07.4780
353319580998489,
353319583413460,2022-08-30 15:35:32.0880
353319580237649,
353319585662288,
353319582262967,2023-01-25 20:19:46.7180
353319580990544,2022-08-24 16:50:30.1190
353319582269046,2022-11-14 13:11:53.5070
353319584155466,
353319583428120,
353319585365189,
353319584733882,
353319580363965,2022-08-02 09:28:01.0190
353319581822266,
353319580072103,
353319580118906,2022-09-07 19:53:12.3550
353319584529645,
353319583633588,
353319580720743,
353319584773128,
353319583092603,
353319580074828,2022-11-30 15:49:53.7620
353319582270762,2022-10-05 21:19:29.9960
353319581438667,
353319582269525,2022-10-31 17:14:07.5410
353319582580301,2023-01-23 18:12:25.7470
353319583620908,2023-01-24 15:44:04.1380
353319585371161,
353319581368740,2022-08-05 11:21:03.8690
353319582640600,2022-11-30 16:17:54.7990
353319581003529,
353319583635526,2022-09-06 08:42:33.4210
353319582310345,2022-10-22 18:23:55.6770
353319583516247,2022-11-18 14:46:56.5660
353319582233521,2022-11-17 20:06:51.1680
353319580995642,2022-08-18 14:10:09.0960
353319583130346,
353319580887245,
353319580341961,2022-08-30 15:28:13.1500
353319580460621,
353319586199025,
353319583413163,2022-12-13 17:48:30.9210
353319584510744,
353319582652746,2022-11-25 21:43:59.5250
353319583430340,
353319581366645,2022-07-20 11:57:31.9020
353319581061204,2023-01-05 17:33:12.0140
353319583055329,2023-02-01 22:24:41.1680
353319580447420,
353319581010227,2023-02-06 10:32:55.4270
353319581627186,2022-11-29 18:24:30.4940
353319584166307,
353319581341549,2022-07-29 10:16:23.2620
353319580945944,
353319580720644,2023-01-21 18:02:43.2490
353319584185224,
353319583428682,
353319583072803,
353319584130501,
353319584531344,
353319580453220,2022-08-09 11:08:46.0230
353319581036701,
353319582235880,2022-09-08 15:10:00.1920
353319584508805,
353319584536327,2022-12-29 18:36:10.3060
353319580380340,2022-08-02 15:37:33.6270
353319580501960,2022-07-25 14:25:15.7540
353319584543323,2023-01-05 10:15:19.9540
353319582241169,2022-10-13 19:25:25.9440
353319581632889,2022-11-21 12:44:44.1470
353319580161187,2022-07-21 02:21:22.4120
353319581328108,
353319580380860,
353319581016125,2022-08-18 15:12:09.5650
353319581840144,
353319581841340,
353319581341044,2022-08-11 16:27:22.8270
353319580726062,
353319584526641,
353319580241849,
353319580383765,2022-07-23 13:25:57.5310
353319581320949,2022-08-11 16:22:46.9980
353319583091845,2023-01-13 14:35:39.9640
353319582639768,2023-01-10 12:41:05.1060
353319582683964,2022-12-17 17:44:22.8200
353319583632580,
353319580497920,2022-09-07 14:03:00.1190
353319582245202,2022-10-24 15:36:23.2850
353319582237001,2023-01-04 19:14:00.0880
353319580509328,2022-12-10 20:14:39.3370
353319580516687,2023-01-03 15:54:46.0340
353319580518725,2022-07-22 19:17:30.9000
353319583417149,
353319581189260,2022-07-22 17:00:52.9500
353319582232028,2023-01-20 21:16:41.2930
353319580381504,2022-08-06 14:21:32.8130
353319583137861,
353319586324664,
353319583380347,2022-11-15 14:22:34.5190
353319584779406,
353319580877006,2022-08-02 20:44:28.3580
353319581183628,2022-08-18 16:23:45.6700
353319582217649,2022-10-21 11:11:04.1860
353319586354042,
353319580907563,2022-09-02 12:00:51.1290
353319580143268,2022-08-08 11:57:45.2340
353319583591083,
353319581312961,2022-08-13 17:57:08.8530
353319582644909,2022-12-18 16:15:29.2320
353319580374327,
353319581718381,2023-01-04 12:36:23.3630
353319580494828,2022-12-03 18:14:04.7750
353319580518527,2022-10-04 19:34:22.1580
353319580377585,
353319583131401,2022-08-25 19:58:18.2420
353319583126286,2022-12-30 08:43:35.6950
353319583650608,2022-10-26 13:59:43.0280
353319581837066,
353319586223726,
353319583437048,
353319584503400,2023-01-26 15:22:38.3530
353319583383143,2022-10-29 16:59:57.7820
353319580157227,
353319581343727,
353319581597462,2023-01-05 19:27:51.4540
353319580454483,2023-01-19 19:11:18.0950
353319580904925,2022-08-05 16:01:42.9600
353319581685044,2023-01-30 16:29:37.5050
353319584729328,2023-02-14 21:31:15.3530
353319580904867,2022-08-22 16:11:48.3880
353319581352504,
353319580181821,2022-08-09 13:05:37.4960
353319581000889,
353319580112727,
353319582221500,
353319584782723,
353319581311021,2022-08-30 20:13:34.5670
353319583416687,
353319582273048,2022-08-15 14:32:59.8710
353319580204565,
353319581343248,
353319584481805,2023-01-24 21:37:21.9590
353319580908405,2022-09-02 09:24:21.3760
353319581842827,
353319580932462,2022-12-14 09:46:56.8560
353319584512385,
353319581371504,2022-08-11 12:56:52.0970
353319583435380,
353319580495288,2022-07-27 12:18:01.2900
353319580366786,
353319583140022,2022-12-07 16:17:08.9740
353319583380644,
353319581833107,
353319584731548,2023-01-07 17:03:02.5850
353319582314081,2022-08-05 14:57:12.6690
353319584735820,2023-01-08 15:45:56.0540
353319585367466,
353319580450945,2022-09-02 15:18:00.6640
353319582308141,2022-09-22 12:35:45.5290
353319584541426,2023-02-14 19:14:55.8140
353319585675223,
353319584488305,
353319581045967,2023-01-06 13:14:00.9380
353319581103782,2022-10-04 09:55:23.6010
353319583380743,
353319584542424,
353319580440904,2022-08-11 16:27:20.2230
353319581319065,
353319582255003,2022-08-11 14:29:26.1060
353319582270085,2022-12-25 13:09:42.4600
353319583439184,
353319580716949,
353319580960422,
353319580457726,2022-09-22 16:10:57.7420
353319581007827,2022-12-21 16:20:34.3740
353319582272206,2022-12-17 12:10:45.1140
353319583130288,
353319583590788,2022-10-09 07:45:21
353319581831184,
353319583625329,
353319585379842,
353319584513920,
353319580143524,2022-08-02 15:08:25.3020
353319581833867,
353319583045684,
353319580323241,2022-08-10 13:01:26.8230
353319583134264,2023-02-03 14:48:14.3860
353319585371641,
353319583093668,
353319585673749,
353319581829063,
353319581311344,2022-11-25 15:38:20.0620
353319582266802,2022-12-09 12:52:33.2840
353319581579445,2022-11-25 23:00:20.9190
353319585679985,
353319583515645,2022-10-08 10:47:33.5560
353319583542706,2022-11-18 15:55:28.1350
353319586227107,
353319580327945,2023-02-04 15:36:08.2250
353319583067043,
353319585376061,
353319580450267,2023-02-07 18:26:28.7550
353319583113888,2022-12-06 10:48:58.8060
353319581010565,
353319583432049,
353319584189069,
353319584414764,
353319580456223,2022-08-31 18:35:33.8690
353319581362461,2022-07-22 11:30:49.1340
353319581008148,2022-09-17 08:57:23.7960
353319585368647,
353319580233648,2022-11-26 12:23:38.3260
353319583389108,2022-12-25 11:43:15.9980
353319582255284,2022-08-31 12:19:25.5970
353319585676940,
353319585067801,2022-12-20 09:27:10.4280
353319580144282,2022-11-25 09:45:06.8340
353319581350987,2022-08-06 20:45:58.9450
353319582230287,2022-12-24 13:56:24.9560
353319583651143,
353319586324847,2023-01-11 16:46:51.4470
353319583413700,
353319580124904,
353319581344386,
353319583050304,
353319582241565,2022-12-28 12:51:57.6440
353319584527763,
353319581302806,2022-07-25 20:14:55.0650
353319584539289,
353319582247802,2022-10-26 19:50:40.7800
353319582254824,2022-08-13 13:29:38.5100
353319582231186,
353319582243843,2023-02-07 12:33:11.2210
353319584479106,
353319582214463,2022-12-14 20:58:30.5040
353319583053480,2022-12-23 03:34:59.8340
353319584727645,
353319581345888,2022-09-17 13:23:27.1160
353319581695407,2023-01-07 16:51:54.6800
353319581183800,2022-09-11 15:10:48.8710
353319582227861,2022-10-22 13:23:01.8160
353319581017743,
353319581311088,2022-12-09 19:11:46.3090
353319581693600,2023-01-21 15:16:22.1880
353319580494786,2022-10-19 19:12:10.3280
353319581693261,2022-12-29 10:47:00.1790
353319584490863,
353319583536922,
353319583436248,2022-10-27 12:46:45.6840
353319583063000,2022-12-24 17:00:44.7480
353319585370981,
353319583348880,2022-08-29 17:54:42.3390
353319581007165,
353319583412942,2022-12-30 19:09:48.1230
353319582259021,2022-09-11 18:45:46.9590
353319580122387,2022-07-20 17:10:04.6060
353319580450309,2022-08-11 13:29:48.5210
353319580936042,
353319581594162,2022-10-14 18:42:22.7880
353319580172143,2022-07-19 11:17:00.4180
353319583081325,2022-11-11 20:19:29.6600
353319580323621,2022-08-12 14:38:24.6420
353319582263668,2022-10-22 11:52:30.3410
353319581018766,2023-01-21 10:00:58.3220
353319580450903,2022-07-24 12:29:34.3820
353319580944640,
353319582273204,2022-08-16 09:41:38.8110
353319584781766,
353319580178348,2022-07-24 04:23:46.6220
353319584775941,
353319583397580,2022-10-10 19:59:34.8880
353319582253065,2022-12-09 16:20:17.3880
353319580174883,2022-08-08 15:12:48.6070
353319583048605,2023-01-25 13:08:59.3640
353319585665349,2022-12-26 16:08:41.7060
353319580723663,
353319581831028,
353319580536743,2022-09-05 19:11:50.8900
353319580720321,2022-12-28 10:24:41.3850
353319583060782,2022-11-03 20:49:35.0420
353319585381582,
353319585386482,
353319580242185,2022-08-17 18:04:39.6280
353319582276124,2022-11-14 17:42:34.8210
353319583063620,2023-02-11 15:11:54.2630
353319580117189,
353319580126248,2022-07-22 09:02:26.4520
353319583626087,2022-10-19 14:54:02.9740
353319584734807,
353319580717525,
353319581013080,2022-08-17 15:07:59.6970
353319581018709,
353319580509906,2022-09-30 17:45:22.7230
353319583643405,2022-09-25 09:32:26.9400
353319580224043,2022-08-30 11:07:47.3790
353319580338306,2022-12-23 13:47:20.3520
353319581103121,2022-12-02 12:16:54.3660
353319582150881,
353319581039481,
353319582233489,2022-08-09 18:33:00.0510
353319581393367,2022-08-09 23:21:05.9280
353319583619322,
353319583430241,2022-12-23 15:37:47.9620
353319583589608,
353319582219702,2022-09-30 12:21:08.5700
353319583053860,2022-10-13 13:04:59.4360
353319581335988,2022-07-25 17:23:15.9000
353319581621080,
353319581844526,
353319581838569,
353319583142408,2023-01-16 14:41:36.6530
353319584537903,
353319584513045,
353319585367227,
353319580900808,2022-08-14 10:10:22.8620
353319581002604,2022-08-27 12:53:07.9190
353319583387540,2022-11-02 14:36:38.9500
353319585385989,
353319580501408,2022-12-07 19:34:42.6730
353319582269780,2022-12-21 11:15:08.8650
353319580108386,
353319580371463,2022-10-10 17:42:45.0960
353319580454368,2022-08-06 11:15:27.3190
353319582596463,
353319581595201,2022-11-19 23:12:34.5220
353319584476326,2023-01-22 16:28:11.3660
353319585385021,
353319580096243,2022-07-21 00:22:21.6870
353319580721121,2022-10-29 12:36:58.0990
353319583388282,2022-11-26 10:31:11.9040
353319583389801,
353319580083647,2022-08-26 17:14:06.7400
353319584499427,
353319580180583,2022-08-30 09:33:24.8540
353319581015788,
353319582271448,2022-09-23 20:30:18.2120
353319580321104,2022-07-20 13:50:57.2050
353319581352983,2022-08-30 17:59:58.5430
353319584539206,
353319582266646,
353319581839104,
353319580717483,
353319584773367,
353319585383307,
353319581184840,2022-08-31 19:38:17.0090
353319580231865,2022-12-07 10:09:14.0650
353319581003446,2022-12-24 16:24:56.2260
353319580883921,2022-08-10 00:03:20.9340
353319586223544,
353319586222447,
353319583139883,2022-08-24 17:29:28.4970
353319581184766,2022-10-19 13:03:12.6330
353319583393662,
353319584530544,
353319580225420,2022-10-17 18:21:09.3850
353319583594186,2023-01-02 15:32:34.6460
353319581365746,2022-08-11 01:30:36.4490
353319584734062,
353319585384446,
353319580178108,2022-12-10 18:20:52.8860
353319581335806,2022-07-27 10:23:38.5950
353319583429763,2022-10-19 11:14:04.6830
353319581018428,
353319580940226,
353319581365605,2022-07-25 14:05:13.1210
353319585367201,
353319583434029,
353319580515747,2022-11-12 02:39:57.3320
353319581822027,
353319583637324,2022-10-13 10:34:58.8150
353319581696942,2023-01-06 22:55:34.1720
353319582238900,
353319582258288,2022-08-12 03:14:10.5990
353319582295728,2022-08-12 13:11:10.3440
353319580373204,2022-12-23 18:48:24.8460
353319583449761,2022-09-27 23:31:19.5600
353319583130742,2022-08-25 16:05:52.3880
353319583058067,
353319584185505,
353319585392100,
353319581356745,2022-09-25 12:25:31.1690
353319582234768,2022-08-27 21:01:04.8940
353319580448360,2022-07-28 09:25:32.4520
353319582627300,2022-11-30 12:38:26.5670
353319584180480,
353319581337869,2022-11-30 13:44:51.7070
353319583023467,
353319585682500,
353319580152202,
353319581009427,2022-08-12 21:18:44.1540
353319580114384,2022-12-15 11:49:08.0900
353319582232721,2022-11-03 22:34:19.6340
353319582235864,2023-01-11 13:59:24.3220
353319583429003,2023-02-10 05:38:31.1440
353319583408742,
353319581010748,
353319583413106,2022-11-11 10:49:02.6910
353319586218288,
353319580510128,2022-11-28 22:08:30.8090
353319582310162,2022-11-24 21:09:26.3360
353319581019426,2023-01-14 10:07:33.9480
353319580506423,2022-12-10 08:55:01.7720
353319580995949,2022-09-07 15:57:59.6970
353319581010342,
353319584167883,
353319584772203,
353319586221860,
353319581323224,2022-10-09 13:23:04.1440
353319580518683,2022-07-23 07:51:44.7980
353319581693204,2022-12-15 13:39:59.1870
353319583380628,2022-10-29 17:03:58.6790
353319585380568,
353319580117668,
353319581315568,2022-08-09 18:00:31.0430
353319583085649,2022-12-23 18:11:13.2860
353319580144001,2022-12-03 21:26:13.4370
353319583057267,2022-12-12 22:57:42.7830
353319581392047,2022-07-20 13:51:40.5410
353319580757562,
353319580355706,
353319582637028,
353319581322283,2022-10-17 14:42:56.5230
353319582604184,2022-11-25 20:43:38.4460
353319582681588,2022-12-06 00:08:38.8830
353319583362667,2023-01-25 13:22:07.2020
353319583618563,2022-12-19 20:15:30.7210
353319581000202,2022-08-18 12:58:08.4800
353319583051328,2022-09-16 12:08:51.0240
353319581016026,
353319583635989,2022-11-07 13:31:39.1160
353319581349187,2022-08-06 21:42:58.1860
353319582607823,2022-12-24 19:38:06.1120
353319580154620,2022-08-18 06:43:48.3660
353319584739343,
353319584166265,
353319581000285,2022-09-30 09:15:44.1240
353319583428708,2023-01-25 12:33:47.2800
353319583618464,
353319582238702,2022-12-14 14:14:38.5070
353319583597601,2022-12-11 12:49:56.5850
353319580111364,
353319584727165,
353319580379441,
353319580459789,
353319584167685,
353319583627564,2022-10-13 16:43:10.0690
353319582207848,
353319584494303,2023-01-05 14:35:48.5810
353319581002448,
353319583439325,
353319584543729,2022-11-28 18:05:26.7500
353319580906300,2022-08-24 18:34:40.8700
353319583390346,
353319580445564,2023-02-09 17:57:11.4510
